ts_code,name,start_date,end_date,start_price,end_price,total_return,annual_return,max_drawdown,trading_days
000999.SZ,华润三九,2016-03-30,2026-03-30,8.97,28.3,215.4960981047937,12.177622431252399,-46.31360332294912,2428
600085.SH,同仁堂,2016-03-30,2026-03-30,26.43,28.19,6.659099508134701,0.6468471063178383,-53.711001642036116,2428
