code,name,last_price,pe_ratio,pb_ratio,volume,volume_ratio,total_score
SZ.002768,Qingdao Gon Technology,49.26,21.942,2.426,2814960,0.838,9.467999999999998
SH.601066,"China Securities Co.,Ltd.",21.47,23.061,2.067,9155910,0.819,9.4428
SH.688121,"Shanghai Supezet Engineering Technology Corp., Ltd.",10.71,26.379,0.961,2211851,0.469,9.442799999999998
SZ.300217,Zhenjiang Dongfang Electric Heating Technology,5.13,23.86,1.805,46700867,0.79,9.434999999999999
SZ.002311,Guangdong Haid Group,51.65,19.08,3.4,6246954,0.738,9.432
SZ.002568,Shanghai Bairun Investment Holding Group,16.83,24.391,3.853,6062717,1.221,9.43
SH.688472,"CSI Solar Co., Ltd.",14.0,22.69,2.219,53923237,0.615,9.391799999999998
SH.603877,Ningbo Peacebird Fashion,13.65,24.863,1.502,1789000,0.832,9.378599999999999
SH.600283,Qianjiang Water Resources Development,9.34,24.322,1.686,4566240,0.554,9.372
SH.600956,China Suntien Green Energy Corporation,9.7,23.95,1.823,64094167,0.935,9.3486
SZ.002056,Hengdian Group DMEGC Magnetics,21.54,19.18,3.418,30434433,0.674,9.339599999999999
SZ.002641,"Era Co.,Ltd.",4.13,26.645,0.931,8677560,0.592,9.3372
SZ.300415,Yizumi Holdings,24.1,18.581,3.621,6566063,0.82,9.3336
SH.600141,Hubei Xingfa Chemicals Group,32.64,24.486,1.655,24109074,0.609,9.329399999999998
SZ.000968,Shanxi Blue Flame Holding,10.93,24.342,1.711,98712215,0.865,9.315
SH.601958,Jinduicheng Molybdenum,18.23,19.729,3.253,27094056,0.582,9.3072
SZ.002372,Zhejiang Weixing New Building Materials,10.96,18.327,3.725,4717241,0.391,9.298799999999998
SH.603181,Zhejiang Huangma Technology,14.72,21.775,2.596,5317991,0.6,9.2622
SZ.002139,Shenzhen Topband,12.4,23.005,2.186,11458364,0.549,9.2622
SH.603275,Shanghai Zhongchen Electronic Technology,42.91,29.716,2.181,1236800,1.18,9.244599999999998
SZ.300910,Xinxiang Richful Lube Additive,46.67,18.758,3.614,3438256,0.838,9.24
SZ.300154,Shenzhen Riland Industry Group,7.9,23.652,1.988,3589698,0.58,9.2304
SH.600328,CNSIG Inner Mongolia Chemical Industry,9.29,26.242,1.134,42022594,0.616,9.213599999999998
SZ.300529,Jafron Biomedical,17.47,17.01,4.214,2820160,0.684,9.208799999999998
SZ.002911,Foran Energy Group,14.48,18.259,3.802,9649391,0.939,9.200999999999999
SH.600262,Inner Mongolia North Hauler Joint Stock,23.93,22.747,2.31,3184320,0.707,9.1938
SH.603166,"Guilin Fuda Co.,Ltd.",13.13,26.795,3.189,11302834,1.481,9.182799999999999
SZ.000557,Ningxia Western Venture Industrial,4.76,26.444,1.09,14300800,0.846,9.1716
SZ.001332,Wuxi Chemical Equipment,52.67,22.81,2.306,1247766,0.647,9.163200000000002
SZ.002287,Tibet Cheezheng Tibetan Medicine,22.2,21.807,2.645,1739774,0.684,9.1548
SZ.300481,Puyang Huicheng Electronic Material,15.77,24.039,1.914,4194030,0.555,9.1314
SH.688089,Cabio Biotech(Wuhan),17.92,24.281,1.852,1184177,0.546,9.0978
SZ.002392,Beijing Lirr High-Temperature Materials,6.86,25.597,1.415,12523400,0.944,9.0948
SH.600900,China Yangtze Power,27.31,20.564,3.094,84501370,0.783,9.0924
SH.603225,Xinfengming Group,16.72,25.487,1.454,23656187,0.606,9.0906
SH.603577,Qingdao Huijintong Power Equipment,11.01,24.144,1.924,7485170,0.489,9.0504
SH.688358,Chison Medical Technologies,28.68,22.889,2.353,766850,0.698,9.0312
SZ.301290,Jiangsu Canopus Wisdom Medical Technology,25.64,26.351,1.204,929235,0.49,9.022200000000002
SZ.300446,Aerospace Intelligent Manufacturing Technology,19.8,21.153,2.953,9127800,0.796,8.9928
SZ.002179,Jonhon Optronic Technology,33.39,21.079,2.978,17271441,0.651,8.992199999999999
SZ.300595,Autek China Inc.,14.2,22.222,2.598,7119485,0.755,8.9904
SH.600663,Shanghai Lujiazui Finance & Trade Zone Development,7.64,25.466,1.538,5068613,0.56,8.951999999999998
SZ.002045,Guoguang Electric,11.56,25.688,1.469,7478210,0.719,8.943
SZ.002674,Xingye Leather Technology,12.25,25.574,1.507,1865400,0.569,8.943
SZ.300196,Jiangsu Changhai Composite Materials,17.19,25.58,1.506,7743000,0.666,8.9412
SZ.000910,Dare Power Dekor Home,7.2,28.346,0.586,4568900,0.955,8.937599999999998
SH.605088,Gsp Automotive Group Wenzhou,33.76,22.965,2.383,2417015,0.87,8.9316
SZ.301170,Wuxi Xinan Technology,27.85,25.387,1.576,1185500,0.717,8.931
SZ.001207,Shandong Link Science and Technology,29.66,21.937,2.728,6099238,0.832,8.927399999999999
SH.601198,Dongxing,12.46,26.066,1.361,18619310,0.73,8.9106
SZ.000529,Guangdong Guanghong Holdings,5.65,27.033,1.04,3764796,0.457,8.908199999999999
SH.603303,Hengdian Group Tospo Lighting,13.38,24.151,2.007,1255500,0.628,8.896799999999999
SH.603233,DaShenLin Pharmaceutical Group,17.44,21.718,2.821,2810104,0.587,8.891399999999999
SZ.300015,Aier Eye Hospital Group,9.42,24.724,4.049,67758902,1.34,8.877399999999998
SZ.001222,Wenzhou Yuanfei Pet Toy Products,19.34,22.462,2.591,1124492,0.737,8.858999999999998
SZ.301149,ShanDong Longhua New Material,11.73,29.398,2.507,9235042,1.044,8.8486
SZ.002334,Shenzhen Invt Electric,8.22,23.62,2.219,22214589,0.67,8.833799999999998
SH.605338,Zhongyin Babi Food,25.6,22.164,2.706,1441400,0.611,8.830799999999998
SH.600750,China Resources Jiangzhong Pharmaceutical,25.83,18.113,4.072,4992978,0.523,8.8026
SZ.002204,Dalian Huarui Heavy Industry Group,6.56,25.426,1.635,22565071,0.703,8.801400000000001
SH.688015,Traffic Control Technology,21.2,25.728,1.541,1432519,0.896,8.789399999999999
SZ.300109,Boai NKY Medical,17.03,23.685,2.223,6638302,0.682,8.7876
SH.600475,Wuxi Huaguang Environment & Energy Group,17.96,24.369,1.996,16808071,0.724,8.785799999999998
SZ.300677,Intco Medical Technology,54.71,24.445,1.972,13723318,0.621,8.783399999999999
SH.600459,Sino-Platinum Metals,18.77,24.6,1.924,15103278,0.629,8.776799999999998
SH.603418,Shanghai Unison Aluminium Products,49.99,23.816,2.187,758591,0.617,8.7738
SZ.301109,Hunan Junxin Environmental Protection,17.07,25.102,1.762,8876141,0.834,8.767199999999999
SH.603025,"Beijing Dahao Technology Corp.,Ltd",14.03,22.059,5.757,10172789,1.16,8.7646
SH.601899,Zijin Mining Group,32.09,16.481,4.638,305047347,0.67,8.762999999999998
SZ.000049,Shenzhen Desay Battery Technology,27.53,25.633,1.589,15247325,0.775,8.76
SZ.000655,Shandong Jinling Mining,8.86,25.83,1.528,12196300,0.956,8.7516
SZ.002732,Guangdong Yantang Dairy,16.49,25.252,1.724,1436200,0.567,8.7456
SH.601177,Hangzhou Advance Gearbox Group,14.3,24.237,2.09,3452100,0.666,8.6958
SZ.002255,Suzhou Hailu Heavy Industry,11.04,24.317,2.072,19712700,0.68,8.6802
SH.603326,Nanjing OLO Home Furnishing,8.84,23.202,2.461,3871600,0.657,8.649
SH.601799,Changzhou Xingyu Automotive Lighting Systems,121.86,21.435,3.054,1748061,0.469,8.641800000000002
SH.603519,Jiangsu Liba Enterprise Joint-Stock,13.04,21.842,2.919,2453454,0.643,8.640600000000001
SH.603129,Zhejiang CFMOTO Power,222.65,23.219,4.684,1834389,1.225,8.6374
SZ.300545,Shenzhen Liande Automatic Equipment,29.95,22.862,2.6,6405600,0.664,8.6028
SZ.002032,Zhejiang Supor,43.86,15.664,6.344,888987,0.543,8.601600000000001
SZ.000725,Boe Technology Group,3.94,27.361,1.103,394296309,0.67,8.597999999999999
SH.601089,Beijing Foyou Pharma,22.34,21.944,2.909,2262700,0.778,8.5974
SH.601228,Guangzhou Port,3.46,27.031,1.229,31414700,0.772,8.5692
SZ.003025,Sijin Intelligent Forming Machinery,13.66,21.343,3.125,5550755,0.82,8.5692
SZ.300915,Shanghai Hi-Road Food Technology,22.26,25.295,1.821,588400,0.526,8.5452
SZ.002318,Zhejiang JIULI Hi-tech Metals,30.36,19.908,3.637,5319405,0.585,8.5086
SH.688076,Jiangsu Sinopep-Allsino Biopharmaceutical,28.42,22.203,2.888,2531673,0.901,8.479800000000001
SZ.002159,Wuhan Sante Cableway Group,19.15,23.907,2.321,2965500,0.592,8.478
SZ.000733,China Zhenhua,45.56,26.019,1.651,6827353,0.616,8.4168
SZ.002007,"Hualan Biological Engineering, Inc.",14.34,24.1,2.304,5878955,0.529,8.392799999999998
SZ.000417,Hefei Department Store Group,6.75,27.663,1.118,8761500,0.448,8.3898
SZ.000788,"PKU HealthCare Corp.,",5.65,24.353,2.222,9492263,0.753,8.388599999999999
SH.688697,"Neway Cnc Equipment (Suzhou) Co., Ltd",14.16,19.915,3.704,2785133,0.821,8.3838
SH.600163,Zhongmin Energy,8.29,24.239,2.27,77361604,0.855,8.3706
SH.600051,Ningbo United Group,7.58,29.042,0.693,6566700,0.719,8.327399999999999
SZ.002351,Edifier Technology,10.71,21.207,3.31,4037433,0.634,8.3178
SH.605296,Yunnan Shennong Agricultural Industry Group,28.93,22.1,3.025,2366500,0.581,8.295
SZ.300566,Ningbo Exciton Technology,17.77,24.51,2.24,5667745,0.745,8.261999999999999
SZ.300926,Jiangsu Bojun Industrial Technology,28.23,19.992,3.748,3355901,0.871,8.2584
SZ.002500,Shanxi,5.54,27.979,1.086,17917040,0.65,8.2578
SZ.000423,Dong-E-E-Jiao,56.11,20.781,3.495,5848400,0.484,8.240400000000001
SZ.301219,Ganzhou Teng Yuan Cobalt New Material,59.43,25.561,1.932,4914743,0.758,8.1858
SZ.300233,Shandong Jincheng Pharmaceutical Group,13.85,26.998,1.456,5327891,0.778,8.180399999999999
SZ.301203,Hangzhou Guotai Environmental Protection Technology,40.51,24.566,2.273,1011644,0.638,8.169
SH.688616,Hangzhou Xili Intelligent Technology,13.28,22.975,2.804,2176111,0.55,8.167799999999998
SZ.000156,Wasu Media Holding,7.24,28.73,0.89,11552568,0.594,8.16
SZ.002264,New Huadu Supercenter,8.16,22.603,2.943,13173600,0.742,8.140799999999999
SH.600025,Huaneng Lancang River Hydropower Inc.,10.27,23.078,2.785,29334011,0.827,8.1402
SZ.000807,Yunnan Aluminium,28.13,22.114,3.125,38596588,0.525,8.106599999999998
SZ.300009,Anhui Anke Biotechnology,8.83,20.874,3.544,10783154,0.656,8.096400000000001
SZ.000407,Shandong Shengli,4.84,27.344,1.394,33279473,0.601,8.084399999999997
SZ.300228,Zhangjiagang Furui Special Equipment,9.08,24.741,2.263,23367880,0.676,8.082
SH.603317,Sichuan Teway Food Group,12.26,22.915,2.873,4521641,0.74,8.0796
SZ.000739,Apeloa Pharmaceutical,17.06,22.184,3.117,8561198,0.744,8.078999999999999
SZ.301262,Hicon Network Technology,22.75,23.697,2.617,3218939,0.72,8.0712
SZ.000617,CNPC Capital,10.24,27.826,1.242,329684252,0.636,8.0688
SZ.300121,Shandong Yanggu Huatai Chemical,11.69,27.06,1.512,8644700,0.445,8.0424
SZ.002947,Suzhou Hengmingda Electronic Technology,52.58,25.327,4.324,14072675,1.132,8.020599999999998
SH.600056,China Meheco Group,9.98,27.877,1.259,9102944,0.718,8.0076
SZ.002606,Dalian Insulator Group,11.3,23.492,2.726,15225695,0.652,7.997999999999998
SZ.002461,Guangzhou Zhujiang Brewery,9.51,25.983,1.9,8248212,0.687,7.990199999999999
SH.600883,Yunnan Bowin Technology Industry,7.95,25.98,1.913,4192100,0.593,7.968599999999999
SZ.301503,G.Tech Technology,34.55,23.943,2.593,853700,0.699,7.966799999999999
SH.603283,Suzhou Secote Precision Electronic,42.49,20.787,3.649,6881025,0.548,7.959600000000001
SH.603195,Goneo Group,41.23,17.448,4.763,1518107,0.58,7.9578
SH.603527,Anhui Zhongyuan New Materials,10.77,26.791,1.654,13724278,0.454,7.9482
SZ.300664,Penyao Environmental Protection,6.02,28.666,1.033,25796900,0.899,7.940999999999999
SZ.002889,Shenzhen Easttop Supply Chain Management,13.12,25.877,1.975,1765480,0.731,7.9188
SH.603109,"Senci Electric Machinery Co.,Ltd.",22.82,24.617,2.396,1751440,0.831,7.917
SH.600458,Zhuzhou Times New Material Technology,12.98,27.154,1.563,10398767,0.675,7.894199999999999
SH.601188,Heilongjiang Transport Development,3.39,28.974,0.958,19868000,0.701,7.8911999999999995
SZ.300387,Hubei Forbon Technology,8.7,26.851,1.695,12807600,0.588,7.8384
SH.600409,Tangshan Sanyou Chemical Industries,6.98,28.842,1.036,45459318,0.865,7.83
SZ.300679,Electric Connector Technology,34.15,23.31,2.883,6397737,0.663,7.8246
SZ.002687,Zhejiang Giuseppe Garment,4.75,27.142,1.606,12386449,0.875,7.824
SH.603060,China Testing & Certification International Group,6.18,24.426,2.516,4160332,0.582,7.815600000000001
SH.603231,Solbar Ningbo Protein Technology,17.08,26.982,1.676,1486798,0.544,7.793999999999999
SH.605577,Heilongjiang Publishing&Media Holdings,12.59,27.792,1.407,2869500,0.708,7.7921999999999985
SH.601158,Chongqing Water Group,4.62,28.17,1.294,14676346,0.8,7.768799999999998
SZ.300760,Shenzhen Mindray Bio-Medical Electronics,164.3,17.071,5.289,6222287,0.942,7.757399999999999
SZ.301305,Shenzhen Lions King Hi-Tech,24.48,27.382,1.564,4336865,0.693,7.7555999999999985
SH.603848,Guangdong Hotata Technology Group,15.28,24.724,2.455,1629900,0.641,7.746599999999999
SZ.000895,Henan Shuanghui Investment & Development,27.55,18.703,4.468,12756973,0.82,7.7358
SH.603161,Kehua Holdings,14.32,26.518,1.864,2062368,0.567,7.733999999999999
SH.601995,China International Capital Corporation,32.25,27.33,1.602,9463798,0.56,7.7184
SH.603137,Jiangsu Hengshang Energy Conservation Technology,13.38,26.235,1.968,2142967,0.881,7.7166
SZ.300888,Winner Medical,32.49,27.211,1.646,2141546,0.593,7.710600000000001
SH.605319,Wuxi Zhenhua Auto Parts,24.15,22.381,3.258,3054754,0.598,7.706999999999999
SH.600829,HPGC Renmintongtai Pharmaceutical Corporation,9.75,26.494,1.889,4450200,0.671,7.7034
SZ.300316,Zhejiang Jingsheng Mechanical & Electrical,43.07,22.467,3.232,22663327,0.647,7.7021999999999995
SH.603282,Zhejiang Yaguang Technology,19.93,26.12,2.017,1816400,0.926,7.697399999999999
SH.603588,"Beijing GeoEnviron Engineering & Technology, Inc.",14.04,25.527,2.216,57113918,0.75,7.6949999999999985
SH.600223,Lushang Freda Pharmaceutical,6.58,27.416,1.597,5089001,0.694,7.675799999999999
SH.600486,Jiangsu Yangnong Chemical,72.43,24.42,2.605,4648377,0.859,7.658999999999998
SZ.001210,Kingfore Energy Group,21.27,24.819,2.485,2489148,0.632,7.635599999999999
SZ.301501,Hefei Hengxin Life Science and Technology,36.38,24.465,2.606,652494,0.745,7.6302
SZ.000551,Create Technology & Science,13.18,25.493,2.27,6535220,0.641,7.6182
SH.688739,Liaoning Chengda Biotechnology,23.99,29.149,1.064,1590661,0.823,7.595399999999999
SZ.300092,Sichuan Kexin Mechanical and Electrical Equipment,15.23,24.644,2.568,7393700,0.838,7.591200000000001
SZ.000415,Bohai Leasing,4.32,29.589,0.925,67153234,0.5,7.5816
SH.603107,Shanghai Automobile Air-Conditioner Accessories,14.34,25.516,2.284,1774534,0.695,7.5792
SZ.301552,Hebei Keli Automobile Equipment,36.72,23.269,3.036,648020,0.537,7.573800000000001
SH.603260,Hoshine Silicon Industry,40.99,27.846,1.513,9038179,0.992,7.569
SZ.002926,Huaxi,8.24,29.747,0.889,11827900,0.703,7.5516
SZ.001390,Anhui Guqi Down & Feather Textile Incorporated,20.7,24.613,2.608,1211205,0.702,7.537799999999999
SH.603170,Shanghai Bolex Food Technology,12.65,21.698,3.584,1969666,0.821,7.53
SH.600835,Shanghai Mechanical & Electrical Industry,21.52,27.767,1.565,5875509,0.602,7.5228
SH.688338,Beijing Succeeder Technology Inc.,28.74,26.985,1.832,861865,0.538,7.511400000000001
SH.601789,Ningbo Construction,5.71,28.267,1.434,114912963,0.573,7.458599999999999
SH.600821,NYOCOR,10.44,25.97,2.202,561432352,0.867,7.454400000000001
SH.601882,Ningbo Haitian Precision Machinery,18.66,22.7,3.304,3533726,0.609,7.4328
SZ.002051,China Camc Engineering,8.71,29.828,0.931,23141614,0.735,7.4274
SH.688087,Intco Recycling Resources,38.71,24.438,2.737,3282270,0.696,7.4106000000000005
SZ.002043,Dehua TB New Decoration Material,14.89,21.12,3.844,8288060,0.746,7.408799999999999
SH.603919,Jinhui Liquor,17.34,24.806,2.64,4949011,0.744,7.364399999999998
SH.603648,Shanghai Shine-Link International Logistics,9.73,26.952,1.926,2431600,0.733,7.361999999999998
SZ.002982,Hunan Xiangjia Animal Husbandry,13.34,27.619,1.708,3390108,0.59,7.3542
SZ.000400,"Xj Electric Co.,ltd.",28.03,25.551,2.41,27901746,0.889,7.3314
SH.600989,Ningxia Baofeng Energy Group,29.8,19.25,4.515,114345255,0.646,7.323
SH.603979,Jchx Mining Management,57.3,22.567,3.424,12604020,0.773,7.2966
SZ.002753,Shanxi Yongdong Chemistry Industry,7.59,29.192,1.223,8094000,0.61,7.2834
SH.688139,"Qingdao Haier Biomedical Co., Ltd.",30.23,26.105,2.258,2126019,0.66,7.2726
SH.603207,Shanghai Xiao Fang Pharmaceutical,26.59,20.838,4.044,790500,0.694,7.218
SZ.300413,Mango Excellent Media,20.43,28.024,1.65,14511069,0.934,7.2155999999999985
SZ.300453,Jiangxi Sanxin Medtec,9.62,22.064,3.639,10660355,0.789,7.211400000000001
SH.600415,Zhejiang China Commodities City Group,13.08,23.315,3.232,34493758,0.742,7.1934
SH.603897,Zhejiang Grandwall Electric Science&Technology,29.29,25.603,2.514,8981411,0.572,7.112999999999999
SH.603815,Anhui Gourgen Traffic Construction,6.0,28.571,1.536,8440000,0.604,7.092599999999998
SZ.300119,Tianjin Ringpu Bio-Technology,18.0,27.82,1.79,4957400,0.916,7.086
SZ.301322,Guangdong Lvtong New Energy Electric Vehicle Technology,29.0,28.827,1.457,1181714,0.51,7.081199999999998
SH.603726,Zhejiang Langdi Group,22.51,24.282,2.973,3004394,0.948,7.0794
SZ.001218,"Hunan Resun Co., Ltd.",24.4,29.116,1.396,1357180,0.546,7.0176
SZ.001380,Hwaway Technology Corporation,20.47,24.485,2.989,978286,0.5,6.9288
SH.688566,"Jiangsu Jibeier Pharmaceutical Co., Ltd.",28.8,26.181,2.435,1962186,0.665,6.908399999999999
SH.603799,Zhejiang Huayou Cobalt,58.17,26.549,2.315,53608120,0.762,6.9036
SZ.002946,New Hope Dairy,18.06,21.247,4.09,3522629,0.397,6.8898
SH.603596,Bethel Automotive Safety Systems,44.67,22.413,3.703,8306172,0.789,6.8868
SH.688029,Micro-Tech,70.18,23.83,3.237,1071321,0.7,6.875400000000001
SH.688767,Hangzhou Biotest Biotech,31.29,27.568,1.998,897595,0.674,6.862799999999998
SZ.301459,Zhejiang Fengmao Technology,37.53,24.166,3.135,709584,0.513,6.8574
SZ.301028,Xiamen Dingrongyan Technology,13.53,23.904,3.225,2259418,0.626,6.8526
SZ.002850,Shenzhen Kedali Industry,159.2,29.745,3.502,5853748,1.06,6.849399999999999
SZ.300592,Huakai Yibai Technology,11.58,27.505,2.027,4702730,0.507,6.848400000000001
SH.603062,MEGA P&C Advanced Materials,50.1,25.665,2.65,1308390,0.616,6.831
SZ.000682,Dongfang Electronics,12.49,24.49,3.044,17582788,0.694,6.8267999999999995
SZ.301332,Guangdong Deerma Technology,9.04,29.35,1.431,2517993,0.819,6.814199999999999
SH.603619,"Zhongman Petroleum And Natural Gas Group Corp.,Ltd.",34.96,22.267,3.796,34009725,0.875,6.807
SZ.001368,Tongda Smart Tech,24.85,27.458,2.067,1853300,0.954,6.804600000000001
SZ.300636,Jiangxi Synergy Pharmaceutical,7.54,29.685,1.332,6630240,0.834,6.7914
SZ.002825,Shanghai NAR Industrial,10.1,27.297,2.129,3352700,0.652,6.789599999999999
SH.688516,"Wuxi Autowell Technology Co., Ltd.",75.51,18.704,6.547,11548876,0.653,6.7776
SZ.002349,Jinghua Pharmaceutical Group,6.99,27.304,2.142,12057375,0.656,6.7620000000000005
SZ.003008,Xuchang KETOP Testing Research Institute,22.25,27.035,2.243,1435930,0.5,6.741599999999999
SZ.002895,Guizhou Chanhen Chemical Corporation,38.35,24.287,3.163,8471991,0.541,6.734400000000001
SZ.002452,Changgao Electric Group,10.62,26.157,2.553,19542052,0.756,6.710399999999999
SZ.301088,"Rumere Co., Ltd.",14.02,29.957,1.288,1743100,0.744,6.707399999999999
SZ.301318,ValueHD Corporation,25.97,28.258,1.871,1011849,0.732,6.6774000000000004
SZ.002415,Hangzhou Hikvision Digital Technology,30.37,23.236,3.55,28777667,0.732,6.6684
SH.600523,Guizhou Guihang Automotive Components,13.67,28.718,1.724,2989300,0.518,6.6659999999999995
SZ.300832,ShenZhen New Industries Biomedical Engineering,48.57,20.872,4.363,3220120,0.853,6.623399999999998
SH.600085,Beijing Tongrentang,28.34,25.462,2.844,6022491,0.891,6.6036
SH.600456,Baoji Titanium Industry,32.98,27.323,2.23,7318210,0.693,6.5922
SH.603156,Hebei Yangyuan Zhihui Beverage,29.51,21.603,4.137,4306475,0.509,6.591600000000001
SH.603344,Cinderson Tech,27.05,26.519,2.504,1557300,0.952,6.5814
SZ.301006,Meter Instruments,16.34,28.717,1.782,2627600,0.724,6.562200000000001
SZ.000063,ZTE Corporation,32.68,27.836,2.076,48435809,0.63,6.561599999999999
SH.600785,Yinchuan Xinhua Commercial,17.3,28.929,1.714,4232305,0.645,6.5574
SZ.300259,Suntront Technology,4.68,28.536,1.848,23628845,0.939,6.552
SH.600021,Shanghai Electric Power,19.16,26.427,2.558,33728014,0.725,6.5394000000000005
SZ.301048,Gemac Engineering Machinery,10.08,28.235,1.96,2929200,0.692,6.531
SH.603337,Jack Technology,38.9,22.815,3.777,1612759,0.512,6.5123999999999995
SZ.001325,Yachoo Technology,53.33,27.029,2.383,2866516,0.798,6.493199999999999
SZ.300881,Shengtak New Materials,43.37,21.125,4.362,1279600,0.613,6.4734
SZ.000630,Tongling Nonferrous Metals Group,5.78,27.655,2.186,253466451,0.632,6.472199999999998
SH.603027,Qianhe Condiment And Food,9.0,23.316,3.636,7513746,0.538,6.465599999999999
SH.603150,"Higa Co.,Ltd.",44.86,27.589,2.28,1706600,0.608,6.342600000000001
SH.603162,Fujian Highton Development,13.16,26.267,2.729,13601079,0.58,6.3275999999999994
SZ.300610,Yangzhou Chenhua New Material,11.04,28.307,2.057,5020500,0.438,6.3132
SZ.301491,Hansong,49.84,25.35,3.074,595885,0.461,6.256799999999999
SZ.002125,Xiangtan Electrochemical Scientific,13.21,26.42,2.724,20188423,0.741,6.244799999999999
SZ.002416,Shenzhen Aisidi,12.5,26.652,2.66,21711713,0.722,6.220799999999999
SH.603328,Guangdong Ellington Electronics Technology,11.57,26.415,2.743,19113202,0.638,6.2136000000000005
SH.603890,Suzhou Chunqiu Electronic Technology,13.58,28.71,1.98,6403072,0.591,6.209999999999998
SH.603324,Shanghai Shengjian Technology,23.18,28.546,2.036,3310385,0.841,6.2076
SH.600598,Heilongjiang Agriculture,15.82,24.115,3.513,32214206,0.945,6.2076
SH.688315,"Novogene Co., Ltd.",13.36,28.245,2.142,2200274,0.648,6.197399999999999
SZ.300298,Sinocare Inc.,15.46,26.563,2.71,3277400,0.778,6.1842000000000015
SZ.002517,Kingnet Network,17.9,23.49,3.743,31734321,0.681,6.168600000000001
SH.603766,Loncin Motor,14.01,25.659,3.02,14949500,0.671,6.168600000000001
SZ.002612,"Lancy Co.,Ltd.",16.46,28.33,2.134,4011000,0.631,6.160800000000001
SH.600906,Caida,6.3,29.716,1.678,13749800,0.602,6.149999999999999
SH.688016,"Shanghai MicroPort Endovascular MedTech(Group)Co.,Ltd.",102.65,25.202,3.197,2149119,0.951,6.124199999999998
SH.603238,HangZhou Nbond Nonwovens,15.58,29.067,1.916,2316480,0.656,6.110999999999999
SZ.002864,Shaanxi Panlong Pharmaceutical,32.48,28.692,2.049,2784800,0.672,6.0966
SH.688330,Shanghai Holystar Information Technology,47.29,29.723,1.709,2693063,0.784,6.090000000000001
SZ.300059,East Money Information,19.12,24.993,3.289,279438966,0.968,6.0840000000000005
SZ.003020,Hefei Lifeon Pharmaceutical,23.15,27.428,2.5,1283497,0.755,6.0432
SH.603966,"Eurocrane(China)Co.,",11.73,27.995,2.317,6326194,0.63,6.032399999999999
SH.603173,Hangzhou Fortune Gas Cryogenic Group,40.37,24.736,3.411,1084700,0.507,6.018599999999999
SZ.301275,Hanshow Technology,38.4,22.843,4.055,6000223,0.8,5.9952000000000005
SH.688558,"Nantong Guosheng Intelligence Technology Group Co., Ltd.",27.64,28.494,2.173,941817,0.682,5.9921999999999995
SH.688219,Orinko Advanced Plastics,10.35,29.32,1.917,5914848,0.729,5.9574
SH.603730,Shanghai Daimay Automotive Interior,8.57,22.975,4.034,14592782,0.683,5.953799999999998
SH.600298,"Angel Yeast Co.,Ltd.",39.93,26.166,2.994,3915796,0.714,5.9112
SZ.002438,Jiangsu Shentong Valve,16.46,28.33,2.275,6909957,0.437,5.907000000000001
SH.605028,Ningbo Shimao Energy,27.53,25.561,3.211,2254700,0.774,5.8836
SZ.002429,Shenzhen MTC Co.Ltd,9.64,27.231,2.66,124497156,0.905,5.873399999999998
SH.600312,Henan Pinggao Electric,20.81,27.599,2.538,19008043,0.674,5.8722
SZ.300012,Centre Testing International Group,14.08,25.74,3.169,21279765,0.696,5.8518
SZ.300795,Zhejiang Meorient Commerce & Exhibition Inc.,12.35,27.024,5.636,9734900,3.124,5.7856
SZ.300203,Focused Photonics,13.39,29.045,2.109,5702500,0.544,5.776799999999999
SH.688050,"Eyebright Medical Technology (Beijing) Co., Ltd.",50.46,25.129,3.472,1727257,0.709,5.672999999999999
SZ.300951,Shenzhen Bsc Technology,34.91,27.972,2.537,1813993,0.634,5.650199999999999
SZ.001219,Qingdao Foods,13.9,27.8,2.6,3030147,0.624,5.639999999999999
SZ.002823,Shenzhen Kaizhong Precision Technology,14.75,28.474,2.383,3688900,0.643,5.626199999999999
SH.603867,Zhejiang Xinhua Chemical,29.85,28.619,2.356,8010642,0.972,5.5878000000000005
SZ.002774,Ife Elevators,10.55,26.844,2.961,3713500,0.59,5.5638
SH.600121,Zhengzhou Coal Industry & Electric Power,5.34,23.017,4.244,145463447,0.753,5.5506
SZ.001296,Chongqing Changjiang River Moulding Material,24.0,29.629,2.051,1420049,0.607,5.530799999999998
SZ.002550,Changzhou Qianhong Biopharma,7.17,25.791,3.336,13135200,0.807,5.5206
SH.605305,3S Industry Group INC.,39.87,26.92,2.971,5812235,0.725,5.500199999999999
SZ.301061,HHC Changzhou Corp.,74.19,23.763,4.029,588253,0.54,5.489999999999999
SZ.300759,Pharmaron Beijing,25.59,26.219,3.213,16087091,0.832,5.4852
SZ.002879,Changlan Technology Group,20.18,29.119,2.249,4349720,0.684,5.4804
SZ.300976,Dongguan Tarry Electronics,53.85,29.866,2.039,900316,0.553,5.4102
SZ.002590,Zhejiang Vie Science & Technology,12.11,29.754,2.092,5952600,0.736,5.381999999999999
SH.688113,Jiangsu Liance Electromechanical Technology,36.86,28.774,2.445,642867,0.567,5.334599999999999
SH.603885,Juneyao Airlines,11.83,28.233,2.628,30183860,0.915,5.3298
SZ.002700,Xinjiang Wanjing Energy,6.75,30.0,2.041,5703400,0.571,5.326199999999999
SZ.301291,Guangdong Mingyang Electric,54.58,25.721,3.469,8334093,0.784,5.3232
SH.603444,G-bits Network Technology,364.58,27.796,5.305,1359909,1.084,5.3224
