ts_code,name,start_date,end_date,start_price,end_price,total_return,annual_return,max_drawdown,trading_days
002001.SZ,新和成,2021-03-30,2026-03-30,23.82,36.0,51.13350125944584,8.61181220472269,-52.04487875497647,1211
000661.SZ,长春高新,2021-03-30,2026-03-30,450.87,86.44,-80.82817663628097,-28.135726167995358,-85.04222426866782,1211
