code,name,last_price,pe_ratio,pb_ratio,volume,volume_ratio,total_score
HK.02273,GUSHENGTANG,26.42,18.321,2.326,536799,0.617,11.820599999999997
HK.00101,HANG LUNG PPT,8.73,24.453,0.327,7358217,0.667,11.7396
HK.00081,CH OVS G OCEANS,2.36,24.842,0.239,5620000,0.57,11.664600000000002
HK.00699,JOYSON ELEC,14.3,21.375,1.413,2644500,0.857,11.631599999999999
HK.02382,SUNNY OPTICAL,53.0,19.622,2.004,6416228,0.44,11.6196
HK.00826,TIANGONG INT'L,3.19,22.464,1.09,13264000,0.781,11.559600000000001
HK.02338,WEICHAI POWER,26.78,18.952,2.264,10745220,0.474,11.5536
HK.01651,TSUGAMI CHINA,34.82,15.427,3.549,1091055,0.816,11.3556
HK.01810,XIAOMI-W,32.24,18.132,2.836,186520804,0.645,11.016
HK.00012,HENDERSON LAND,30.12,25.787,0.452,5891886,0.311,10.7142
HK.02602,ONEWO,15.89,23.823,1.133,2836200,0.564,10.666799999999999
HK.00322,TINGYI,12.72,14.389,4.323,10600582,0.394,10.585199999999999
HK.02359,WUXI APPTEC,113.2,15.894,3.827,4232863,0.775,10.575
HK.09611,LONGCHEER,22.56,21.776,1.875,622900,0.766,10.5594
HK.09690,TUHU-W,12.71,22.575,1.876,3774500,0.86,10.0782
HK.00291,CHINA RES BEER,24.7,21.478,2.243,11953500,0.803,10.0758
HK.01876,BUD APAC,7.1,24.738,1.177,7677613,0.274,10.0386
HK.01880,CTG DUTY-FREE,64.0,28.482,2.18,1607900,1.063,9.986799999999999
HK.00376,YUNFENG FIN,2.91,25.086,1.095,5570000,0.632,9.977400000000003
HK.00700,TENCENT,495.4,18.156,3.537,20542130,0.565,9.7398
HK.02698,SOFTCARE,34.3,22.58,4.293,3597470,1.135,9.724599999999999
HK.00083,SINO LAND,11.44,26.981,0.636,4267355,0.358,9.666599999999997
HK.02899,ZIJIN MINING,33.84,15.695,4.418,81636531,0.716,9.630600000000001
HK.01030,SEAZEN,2.05,28.082,0.289,15148000,0.67,9.6306
HK.01286,IMPRO PRECISION,8.19,21.272,2.757,2970007,0.51,9.2742
HK.03668,YANCOAL AUS,44.66,25.815,1.257,2381150,0.408,9.248399999999998
HK.01929,CHOW TAI FOOK,10.66,17.766,4.018,13725102,0.716,9.108000000000002
HK.02145,CHICMAX,59.8,28.22,8.937,1142800,1.629,9.068000000000001
HK.00003,HK & CHINA GAS,7.08,23.213,2.225,14241885,0.421,9.067199999999998
HK.09901,NEW ORIENTAL-S,43.18,23.582,2.272,2958193,0.5,8.7612
HK.02768,GON TECHNOLOGY,54.85,22.333,2.697,755800,0.959,8.7456
HK.01208,MMG,7.42,22.691,2.923,42152658,0.489,8.124
HK.09985,WL DELICIOUS,10.4,21.894,3.269,2436000,0.387,7.9794
HK.00669,TECHTRONIC IND,107.0,20.996,3.616,3585403,0.648,7.893600000000001
HK.02517,GUOQUAN,4.07,22.362,3.182,15753898,0.971,7.855200000000001
HK.01138,COSCO SHIP ENGY,19.39,24.298,2.585,39844380,0.824,7.7682
HK.06862,HAIDILAO,13.82,17.189,6.948,26887709,0.842,7.686599999999999
HK.06618,JD HEALTH,47.5,25.62,2.293,5331167,0.813,7.5005999999999995
HK.06055,CTIHK,34.4,24.276,6.528,1281096,1.011,7.4344
HK.00866,CHINA QINFA,3.66,17.766,5.446,6642000,0.84,7.340400000000001
HK.01128,WYNN MACAU,5.52,17.806,-2.15,2364600,0.243,7.316399999999999
HK.06693,CHIFENG GOLD,34.88,19.42,4.463,8240320,0.455,7.314599999999999
HK.02788,CHUANGXIN IND,26.02,17.858,5.067,4432682,0.394,7.2852
HK.01057,ZHEJIANG SHIBAO,5.31,27.091,1.951,7224000,0.574,7.233599999999999
HK.01211,BYD COMPANY,102.8,21.56,3.892,20847542,0.496,7.058400000000001
HK.01530,3SBIO,21.58,24.274,3.06,17542772,0.819,6.927599999999999
HK.08637,METASURFACE,3.42,28.032,1.905,685000,0.424,6.7518
HK.01928,SANDS CHINA LTD,16.73,19.408,12.42,6344489,0.502,6.355199999999999
HK.00325,BLOKS,59.4,21.041,4.648,674400,0.696,6.009
HK.06613,LENS,21.72,29.311,1.943,3549000,0.598,5.9159999999999995
HK.01179,HWORLD-S,38.3,20.951,8.311,3507700,0.956,5.429399999999999
HK.02190,ZYLOXTB,23.58,29.364,2.221,658766,0.742,5.383799999999999
HK.01415,COWELL,24.04,22.593,4.482,2943201,0.734,5.376599999999999
HK.01050,KARRIE INT'L,2.29,23.367,4.256,998000,0.277,5.318999999999999
HK.09911,NEWBORNTOWN,7.82,21.307,5.041,15068014,0.889,5.215800000000001
HK.06031,SANY HEAVY IND,20.72,29.515,2.369,4475200,0.88,5.026799999999999
HK.03993,CMOC,16.63,24.348,4.181,57132918,0.751,4.865400000000001
HK.01888,KB LAMINATES,20.06,25.75,3.848,12529500,0.497,4.6236
HK.01133,HARBIN ELECTRIC,23.32,28.648,2.949,5345058,0.544,4.503
HK.02050,SANHUA,29.0,27.128,3.471,11217145,0.871,4.475399999999999
HK.02172,MICROPORT NEURO,10.3,29.014,2.981,1317000,0.737,4.2258000000000004
HK.01177,SINO BIOPHARM,5.83,29.004,2.988,33491731,0.651,4.219199999999998
HK.01523,PLOVER BAY TECH,7.52,23.5,18.12,799000,0.601,3.9
HK.01585,YADEA,12.07,27.369,3.731,7582000,0.292,3.8628
HK.09927,SERES,87.0,23.602,5.164,618700,0.95,3.8387999999999995
HK.00167,IDT INT'L,5.6,25.454,40.875,563500,0.345,2.7275999999999994
HK.03355,FS.COM,42.62,25.597,7.129,1009976,0.267,2.641799999999999
HK.01818,ZHAOJIN MINING,29.58,26.176,4.879,15222193,0.509,2.5122000000000018
HK.09981,WOER,19.11,29.22,3.956,1566200,0.461,2.347200000000001
HK.01209,CHINA RES MIXC,44.96,26.185,6.021,2409200,0.592,2.2890000000000006
HK.03288,HAITIAN FLAV,33.52,28.625,4.527,508831,0.293,1.6763999999999997
HK.00388,HKEX,390.2,27.865,8.507,2850048,0.493,1.2810000000000008
HK.09633,NONGFU SPRING,44.48,28.476,11.446,8984757,0.877,0.9144000000000005
