ts_code,name,industry,total_return
600170.SH,上海建工,建筑工程,-26.86170212765957
600171.SH,上海贝岭,半导体,67.54118364856619
600172.SH,黄河旋风,矿物制品,-9.304932735426009
600173.SH,卧龙新能,全国地产,25.378151260504193
600176.SH,中国巨石,玻璃,38.67187499999999
600177.SH,XD雅戈尔,服饰,-18.384697130712013
600178.SH,东安动力,汽车配件,65.7856093979442
600179.SH,安通控股,水运,-81.84778184778185
600180.SH,瑞茂通,仓储物流,-65.82768635043563
600182.SH,S佳通,汽车配件,-42.45204336947456
600183.SH,生益科技,元器件,198.16017316017317
600184.SH,光电股份,专用机械,-10.193133047210312
600185.SH,珠免集团,旅游服务,0.8665511265164769
600186.SH,莲花控股,食品,140.71661237785017
600187.SH,国中水务,水务,-57.14285714285715
600188.SH,兖矿能源,煤炭开采,26.174076393237307
600189.SH,泉阳泉,软饮料,4.526748971193417
600191.SH,华资实业,食品,70.18970189701898
600192.SH,长城电工,电气设备,33.535660091047056
600193.SH,*ST创兴,装修装饰,-26.873857404021933
600195.SH,中牧股份,农业综合,-61.88318227593152
600196.SH,复星医药,化学制药,-39.04892546867856
600197.SH,伊力特,白酒,-48.43010752688172
600198.SH,大唐电信,通信设备,-26.878868258178613
600199.SH,金种子酒,白酒,3.9897039897039965
600201.SH,生物股份,农业综合,-54.71278959060616
600202.SH,哈空调,专用机械,-1.782820097244738
600203.SH,福日电子,元器件,22.22222222222222
600206.SH,有研新材,半导体,74.38016528925621
600207.SH,安彩高科,电气设备,-5.433186490455202
600208.SH,衢州发展,全国地产,-39.57934990439771
600210.SH,紫江企业,广告包装,44.1908713692946
600211.SH,西藏药业,生物制药,21.280379371665674
600212.SH,绿能慧充,电气设备,-20.62634989200864
600215.SH,派斯林,专用机械,-36.59217877094972
600216.SH,浙江医药,化学制药,17.981520966595603
600217.SH,中再资环,环境保护,-41.54078549848943
600218.SH,全柴动力,汽车配件,29.14923291492329
600219.SH,南山铝业,铝,73.52941176470587
600221.SH,海航控股,空运,-54.2319749216301
600222.SH,太龙药业,中成药,32.15613382899629
600223.SH,福瑞达,日用化工,73.60406091370558
600226.SH,亨通股份,供气供热,16.097560975609763
600227.SH,赤天化,农药化肥,-31.974921630094045
600228.SH,*ST返利,互联网,-53.27731092436975
600229.SH,城市传媒,出版业,-22.91933418693982
600230.SH,沧州大化,化工原料,-55.63560306762724
600231.SH,凌钢股份,普钢,-60.64030131826742
600232.SH,金鹰股份,纺织机械,3.9845758354755736
600233.SH,圆通速递,仓储物流,21.238938053097353
600234.SH,科新发展,装修装饰,11.994219653179192
600235.SH,民丰特纸,造纸,2.2727272727272783
600236.SH,桂冠电力,水力发电,64.33566433566435
600237.SH,铜峰电子,元器件,67.40740740740738
600238.SH,*ST椰岛,红黄酒,-38.72549019607843
600239.SH,云南城投,区域地产,-62.02090592334495
600241.SH,时代万恒,电气设备,-5.145631067961175
600243.SH,*ST海华,运输设备,-56.104651162790695
600246.SH,万通发展,区域地产,143.31683168316832
600248.SH,陕建股份,建筑工程,-42.857142857142854
600249.SH,两面针,日用化工,-4.7832585949177915
600250.SH,南京商旅,商贸代理,2.735317779565566
600251.SH,冠农股份,农业综合,50.38167938931297
600252.SH,中恒集团,中成药,-40.69767441860465
600255.SH,鑫科材料,小金属,-10.994764397905758
600256.SH,广汇能源,石油开采,35.83815028901733
600257.SH,大湖股份,渔业,-3.801169590643272
600258.SH,首旅酒店,酒店餐饮,-41.766467065868255
600259.SH,中稀有色,小金属,96.71717171717172
600261.SH,阳光照明,家用电器,-34.290843806104135
600262.SH,北方股份,专用机械,26.767676767676768
600265.SH,ST景谷,林业,0.9161041465766696
600266.SH,城建发展,区域地产,-62.10214655810511
600267.SH,海正药业,化学制药,-31.398416886543533
600268.SH,国电南自,电气设备,165.0822669104205
600269.SH,赣粤高速,路桥,-7.54352030947775
600271.SH,航天信息,软件服务,-60.13856812933025
600272.SH,开开实业,医药商业,19.98132586367879
600273.SH,嘉化能源,化工原料,0.8714596949891076
600276.SH,恒瑞医药,化学制药,-18.800058249599537
600278.SH,东方创业,商贸代理,-38.203190596137695
600279.SH,重庆港,港口,-11.714770797962641
600280.SH,中央商场,百货,-58.585858585858595
600281.SH,华阳新材,小金属,-2.3255813953488356
600282.SH,南钢股份,普钢,7.2549019607843155
600283.SH,钱江水利,水务,-25.741780272654374
600284.SH,浦东建设,建筑工程,-22.57720979765709
600285.SH,羚锐制药,中成药,139.1534391534392
600287.SH,苏豪时尚,商贸代理,-20.83897158322057
600288.SH,大恒科技,元器件,63.32574031890662
600289.SH,ST信通,软件服务,-21.822033898305083
600292.SH,电投水电,水力发电,49.060773480662974
600293.SH,三峡新材,玻璃,-57.65306122448979
600295.SH,鄂尔多斯,特种钢,2.3160762942779285
600298.SH,安琪酵母,食品,27.09480122324159
600299.SH,安迪苏,饲料,36.62511984659636
600300.SH,维维股份,软饮料,-18.77828054298643
600301.SH,华锡有色,小金属,530.9734513274336
600302.SH,标准股份,纺织机械,82.4503311258278
600303.SH,曙光股份,汽车整车,-65.66523605150213
600305.SH,恒顺醋业,食品,-35.82214765100671
600307.SH,酒钢宏兴,普钢,-27.147766323024054
600308.SH,华泰股份,造纸,-40.092879256965944
600309.SH,万华化学,化工原料,101.12275449101797
600310.SH,广西能源,水力发电,20.380952380952387
600312.SH,平高电气,电气设备,106.36182902584494
600313.SH,农发种业,种植业,165.93749999999997
600315.SH,上海家化,日用化工,-41.016384337683974
600316.SH,洪都航空,航空,189.43317004898532
600318.SH,新力金融,多元金融,-41.13149847094802
600319.SH,亚星化学,化工原料,-23.865877712031565
600320.SH,振华重工,专用机械,-24.31561996779388
600322.SH,津投城开,区域地产,-61.41975308641976
600323.SH,瀚蓝环境,环境保护,86.13184079601992
600325.SH,华发股份,区域地产,-52.242744063324544
600326.SH,西藏天路,水泥,-9.903846153846164
600327.SH,大东方,医疗保健,-47.1523178807947
600328.SH,中盐化工,化工原料,-22.497932175351536
600329.SH,达仁堂,中成药,190.13333333333335
600330.SH,天通股份,专用机械,49.63898916967507
600331.SH,宏达股份,农药化肥,172.95238095238093
600332.SH,白云山,中成药,-22.8140703517588
600333.SH,长春燃气,供气供热,-30.22974607013301
600335.SH,国机汽车,汽车服务,-48.16433566433567
600336.SH,澳柯玛,家用电器,39.603960396039604
600337.SH,美克家居,家居用品,-55.960264900662246
600338.SH,西藏珠峰,铅锌,-57.85595436177798
600339.SH,中油工程,石油开采,-31.365935919055644
600340.SH,华夏幸福,园区开发,-95.62926224426535
600343.SH,航天动力,机械基件,149.27314460596784
600345.SH,长江通信,通信设备,55.44768069039914
600346.SH,恒力石化,石油加工,66.18759455370649
600348.SH,华阳股份,煤炭开采,22.66139657444006
600350.SH,山东高速,路桥,74.91749174917493
600351.SH,亚宝药业,中成药,-11.096256684491978
600352.SH,浙江龙盛,染料涂料,8.866995073891626
600353.SH,旭光电子,元器件,114.60506706408347
600354.SH,敦煌种业,种植业,-4.365620736698503
600355.SH,*ST精伦,专用机械,-91.76334106728538
600356.SH,恒丰纸业,造纸,3.9285714285714293
600358.SH,ST联合,广告包装,-1.2288786482334881
600359.SH,新农开发,种植业,12.665684830633289
600360.SH,*ST华微,半导体,11.471321695760599
600361.SH,创新新材,铝,-21.636363636363644
600362.SH,江西铜业,铜,113.14508276533594
600363.SH,联创光电,元器件,298.4932593180016
600365.SH,ST通葡,互联网,-60.2287166454892
600366.SH,宁波韵升,矿物制品,-34.266517357222845
600367.SH,红星发展,化工原料,93.64664926022628
600368.SH,五洲交通,路桥,-26.72897196261682
600369.SH,西南证券,证券,-8.779443254817991
600370.SH,三房巷,化工原料,-20.125786163522015
600371.SH,万向德农,种植业,-17.10280373831776
600372.SH,中航机载,航空,-5.507246376811605
600373.SH,中文传媒,出版业,-50.38033937975423
600375.SH,汉马科技,汽车整车,-5.565862708719848
600376.SH,首开股份,区域地产,-46.33123689727462
600377.SH,宁沪高速,路桥,22.142857142857142
600378.SH,昊华科技,化工原料,133.90718562874252
600379.SH,宝光股份,电气设备,3.9497307001795288
600380.SH,健康元,化学制药,-1.843722563652334
600381.SH,*ST春天,医疗保健,-71.85741088180113
600382.SH,广东明珠,普钢,-29.63836477987422
600383.SH,金地集团,全国地产,-80.1013024602026
600386.SH,北巴传媒,汽车服务,-20.616570327552992
600388.SH,龙净环保,环境保护,5.373831775700923
600389.SH,江山股份,农药化肥,63.10249307479224
600390.SH,五矿资本,多元金融,-54.83599663582843
600391.SH,航发科技,航空,101.81086519114689
600392.SH,盛和资源,小金属,16.389177939646213
600395.SH,盘江股份,煤炭开采,-15.841584158415841
600396.SH,华电辽能,火力发电,159.2948717948718
600397.SH,江钨装备,专用机械,287.0229007633588
600398.SH,海澜之家,服饰,-33.74108053007136
600399.SH,抚顺特钢,特种钢,6.525573192239861
600400.SH,红豆股份,服饰,-69.63788300835655
600403.SH,大有能源,煤炭开采,28.752642706131066
600405.SH,动力源,电气设备,-12.176560121765611
600406.SH,国电南瑞,电气设备,45.122615803814696
600408.SH,安泰集团,焦炭加工,17.812499999999996
600409.SH,三友化工,化纤,-27.800000000000004
600410.SH,华胜天成,软件服务,142.78937381404177
600415.SH,小商品城,商品城,124.44444444444447
600416.SH,湘电股份,电气设备,3.634894991922449
600418.SH,江淮汽车,汽车整车,380.25210084033614
600419.SH,天润乳业,乳制品,-79.69356927060855
600420.SH,国药现代,化学制药,-15.9465828750982
600421.SH,*ST华嵘,专用机械,-36.8231046931408
600422.SH,昆药集团,中成药,25.081433224755685
600423.SH,柳化股份,农药化肥,-23.59767891682785
600425.SH,青松建化,水泥,5.58375634517767
600426.SH,华鲁恒升,农药化肥,112.27869788692175
600428.SH,中远海特,水运,59.02777777777779
600429.SH,三元股份,乳制品,-7.309486780715393
600433.SH,冠豪高新,造纸,-20.171673819742487
600435.SH,北方导航,专用机械,19.29260450160772
600436.SH,片仔癀,中成药,132.71783915763774
600438.SH,通威股份,电气设备,31.78599527930762
600439.SH,瑞贝卡,服饰,-53.30948121645797
600444.SH,国机通用,专用机械,12.850619699934773
600446.SH,金证股份,软件服务,-15.82403151674327
600448.SH,华纺股份,纺织,-38.808664259927795
600449.SH,宁夏建材,水泥,8.746846089150539
600452.SH,涪陵电力,水力发电,-66.28654970760233
600455.SH,博通股份,文教休闲,-24.69239373601789
600456.SH,宝钛股份,小金属,46.3487972508591
600458.SH,时代新材,塑料,15.503875968992245
600459.SH,贵研铂业,小金属,-12.983548243663842
600460.SH,士兰微,半导体,62.90018832391714
600461.SH,洪城环境,水务,54.19254658385092
600463.SH,空港股份,园区开发,-11.22900088417331
600467.SH,好当家,渔业,-20.634920634920633
600468.SH,百利电气,电气设备,35.77981651376148
600469.SH,风神股份,汽车配件,17.429577464788736
600470.SH,六国化工,农药化肥,26.70068027210885
600475.SH,华光环能,电气设备,22.81420765027322
600476.SH,湘邮科技,软件服务,-31.20347394540943
600477.SH,杭萧钢构,钢加工,-69.99076638965835
600478.SH,科力远,电气设备,2.4489795918367427
600479.SH,千金药业,中成药,-23.94868139700641
600480.SH,凌云股份,汽车配件,-37.75380710659898
600481.SH,双良节能,电气设备,69.3069306930693
600483.SH,福能股份,新型电力,37.648612945838835
600486.SH,扬农化工,农药化肥,43.79084967320262
600487.SH,亨通光电,通信设备,33.49033217649974
600488.SH,津药药业,化学制药,-1.4492753623188466
600489.SH,中金黄金,黄金,167.5
600490.SH,鹏欣资源,铜,-10.15169194865811
600491.SH,龙元建设,建筑工程,-69.78417266187051
600493.SH,凤竹纺织,纺织,-5.632040050062581
600495.SH,晋西车轴,运输设备,-33.33333333333333
600496.SH,精工钢构,钢加工,-6.338028169014074
600497.SH,驰宏锌锗,铅锌,10.743801652892554
600498.SH,烽火通信,通信设备,67.58241758241756
600499.SH,科达制造,专用机械,39.301310043668124
600500.SH,中化国际,塑料,-48.25986078886311
600501.SH,航天晨光,专用机械,82.72208638956808
600502.SH,安徽建工,建筑工程,-27.169274537695593
600503.SH,华丽家族,区域地产,-62.951807228915655
600505.SH,西昌电力,水力发电,94.04600811907984
600506.SH,统一股份,石油加工,63.66985998526161
600507.SH,方大特钢,特种钢,-59.02578796561606
600508.SH,上海能源,煤炭开采,13.28
600509.SH,天富能源,火力发电,21.613832853025922
600510.SH,黑牡丹,全国地产,20.441176470588232
600511.SH,国药股份,医药商业,4.33700675435479
600512.SH,腾达建设,建筑工程,-46.0352422907489
600513.SH,联环药业,化学制药,220.47781569965875
600515.SH,海南机场,机场,-69.39115929941619
600516.SH,方大炭素,矿物制品,-80.89171974522293
600517.SH,国网英大,多元金融,0.7727975270479107
600518.SH,康美药业,中成药,-92.13583556747095
600519.SH,贵州茅台,白酒,101.74753143425446
600520.SH,三佳科技,半导体,-1.1433238056349433
600521.SH,华海药业,化学制药,-47.296416938110745
600522.SH,中天科技,通信设备,110.22480058013053
600523.SH,贵航股份,汽车配件,-15.62310030395136
600525.SH,ST长园,电气设备,-67.55319148936171
600526.SH,菲达环保,环境保护,-45.4
600527.SH,江南高纤,化纤,-45.94594594594594
600528.SH,中铁工业,运输设备,-33.226581265012015
600529.SH,山东药玻,医疗保健,-17.522522522522525
600530.SH,交大昂立,医疗保健,-18.702865761689296
600531.SH,豫光金铅,铅锌,103.5276073619632
600533.SH,栖霞建设,区域地产,-49.90138067061144
600535.SH,天士力,中成药,-59.78717446093531
600536.SH,中国软件,软件服务,118.70890615660493
600537.SH,亿晶光电,电气设备,-21.560574948665305
600538.SH,国发股份,医药商业,20.14134275618374
600539.SH,狮头股份,互联网,3.3730158730158832
600540.SH,新赛股份,种植业,3.2388663967611184
600543.SH,莫高股份,红黄酒,-49.386503067484654
600545.SH,卓郎智能,纺织机械,-65.71428571428571
600546.SH,山煤国际,煤炭开采,132.7309236947791
600547.SH,山东黄金,黄金,28.929024081115333
600548.SH,深高速,路桥,1.8952062430323289
600549.SH,厦门钨业,小金属,119.15708812260537
600550.SH,保变电气,电气设备,139.906103286385
600551.SH,时代出版,出版业,-34.889434889434895
600552.SH,凯盛科技,元器件,63.734776725304464
600556.SH,天下秀,互联网,-12.857142857142861
600557.SH,康缘药业,中成药,2.0710059171597717
600558.SH,大西洋,钢加工,-7.881773399014771
600559.SH,老白干酒,白酒,-56.00390497884803
600560.SH,金自天正,电气设备,40.077071290944104
600561.SH,江西长运,公共交通,-18.40193704600484
600562.SH,国睿科技,通信设备,5.921325051759833
600563.SH,法拉电子,元器件,169.4184627897519
600566.SH,济川药业,中成药,-31.305483028720626
600567.SH,山鹰国际,造纸,-65.40178571428572
600568.SH,ST中珠,医疗保健,-64.11609498680738
600569.SH,安阳钢铁,普钢,-54.216867469879524
600570.SH,恒生电子,软件服务,-46.21689785624212
600571.SH,信雅达,软件服务,24.65116279069768
600572.SH,康恩贝,中成药,-38.44011142061281
600573.SH,惠泉啤酒,啤酒,33.99558498896248
600575.SH,淮河能源,火力发电,-4.3062200956937735
600576.SH,祥源文旅,旅游景点,-20.026350461133063
600577.SH,精达股份,电气设备,217.89473684210532
600578.SH,京能电力,火力发电,41.44385026737967
600579.SH,中化装备,化工机械,-42.56080114449214
600580.SH,卧龙电驱,电气设备,357.8754578754579
600581.SH,八一钢铁,普钢,-81.68044077134986
600582.SH,天地科技,专用机械,20.631578947368432
600583.SH,海油工程,石油开采,5.873015873015875
600584.SH,长电科技,半导体,81.17326057298774
600585.SH,海螺水泥,水泥,-26.72090112640801
600586.SH,金晶科技,玻璃,29.130434782608717
600587.SH,新华医疗,医疗保健,-14.920071047957379
600588.SH,用友网络,软件服务,-45.16129032258064
600589.SH,大位科技,软件服务,77.6143790849673
600590.SH,泰豪科技,通信设备,22.20183486238532
600592.SH,龙溪股份,机械基件,100.0
600593.SH,大连圣亚,旅游景点,35.15965166908564
600594.SH,益佰制药,中成药,-61.69590643274854
600595.SH,中孚实业,铝,39.29889298892989
600596.SH,新安股份,化工原料,12.665985699693568
600597.SH,光明乳业,乳制品,-50.09848982271832
600598.SH,北大荒,种植业,62.30269266480967
600599.SH,*ST熊猫,化工原料,-70.56872037914692
600600.SH,青岛啤酒,啤酒,56.86175580221998
600601.SH,方正科技,元器件,172.47956403269754
600602.SH,云赛智联,软件服务,225.8379888268156
600603.SH,广汇物流,区域地产,3.0612244897959178
600604.SH,市北高新,园区开发,-26.67578659370724
600605.SH,汇通能源,房产服务,108.02060338484179
600606.SH,绿地控股,全国地产,-80.6615776081425
600608.SH,*ST沪科,商贸代理,-63.26781326781327
600609.SH,金杯汽车,汽车配件,-29.360967184801385
600610.SH,中毅达,化工原料,65.58558558558558
600611.SH,大众交通,公共交通,-5.742574257425743
600612.SH,老凤祥,服饰,-0.7942238267147974
600613.SH,神奇制药,中成药,-27.532777115613833
600615.SH,鑫源智造,铝,-12.70676691729324
600616.SH,金枫酒业,红黄酒,-46.69464847848898
600617.SH,国新能源,供气供热,-50.90036014405762
600618.SH,氯碱化工,化工原料,14.658273381294972
600619.SH,海立股份,家用电器,40.587219343696034
600620.SH,天宸股份,综合类,-39.510818438381946
600621.SH,华鑫股份,证券,12.053925455987322
600622.SH,光大嘉宝,区域地产,-85.56179775280899
600623.SH,华谊集团,化工原料,14.685314685314681
600624.SH,ST复华,化学制药,-31.656804733727807
600626.SH,申达股份,汽车配件,-48.062015503875976
600628.SH,新世界,百货,-29.154518950437314
600629.SH,华建集团,建筑工程,32.70358306188926
600630.SH,龙头股份,服饰,-24.81132075471698
600633.SH,浙数文化,互联网,-19.314436387607117
600635.SH,大众公用,供气供热,20.833333333333336
600636.SH,*ST国化,文教休闲,-47.82899131596527
600637.SH,东方明珠,影视音像,-43.24806662700774
600638.SH,新黄浦,区域地产,-59.515803631472764
600639.SH,浦东金桥,园区开发,-35.483870967741936
600640.SH,国脉文化,影视音像,-18.93004115226337
600641.SH,先导基电,半导体,37.97653958944281
600642.SH,申能股份,火力发电,53.13028764805415
600643.SH,爱建集团,多元金融,-54.76839237057221
600644.SH,乐山电力,水力发电,72.12885154061624
600645.SH,中源协和,医疗保健,24.608763693270745
600648.SH,外高桥,园区开发,-43.95008138903961
600649.SH,城投控股,区域地产,-49.494949494949495
600650.SH,锦江在线,公共交通,-10.457963089542044
600651.SH,飞乐音响,电器仪表,-25.816649104320337
600653.SH,申华控股,汽车服务,-32.84132841328413
600654.SH,中安科,仓储物流,-36.63551401869158
600655.SH,豫园股份,百货,-58.28779599271403
600657.SH,信达地产,全国地产,-47.652173913043484
600658.SH,电子城,园区开发,-57.5812274368231
600660.SH,福耀玻璃,汽车配件,91.3683506189361
600661.SH,昂立教育,文教休闲,-62.15372610222396
600662.SH,外服控股,文教休闲,-9.608540925266905
600663.SH,陆家嘴,园区开发,-59.52257394914374
600664.SH,哈药股份,化学制药,-35.028248587570616
600665.SH,天地源,全国地产,-21.510297482837526
600666.SH,奥瑞德,元器件,-60.15325670498084
600667.SH,太极实业,半导体,6.46221248630887
600668.SH,尖峰集团,水泥,-36.75840978593273
600671.SH,天目药业,中成药,-7.784679089026912
600673.SH,东阳光,综合类,350.0736377025037
600674.SH,川投能源,水力发电,45.105566218809976
600675.SH,中华企业,区域地产,-57.55627009646302
600676.SH,交运股份,汽车配件,11.746987951807233
600678.SH,四川金顶,水泥,-7.6651982378854555
600679.SH,上海凤凰,文教休闲,-38.85480572597137
600681.SH,百川能源,供气供热,-66.88644688644689
600682.SH,南京新百,生物制药,-81.58587987355111
600683.SH,京投发展,区域地产,71.52542372881354
600684.SH,珠江股份,区域地产,-19.709208400646215
600685.SH,中船防务,船舶,20.666666666666668
600686.SH,金龙汽车,汽车整车,35.62499999999999
600688.SH,上海石化,石油加工,-55.0834597875569
600689.SH,上海三毛,综合类,15.26452732003469
600690.SH,海尔智家,家用电器,13.691416535018439
600691.SH,潞化科技,农药化肥,-9.87341772151899
600692.SH,亚通股份,区域地产,-17.687747035573114
600693.SH,东百集团,百货,13.008937437934465
600694.SH,大商股份,百货,-51.357733175915
600696.SH,*ST岩石,白酒,-73.8211382113821
600697.SH,欧亚集团,百货,-53.10344827586208
600698.SH,湖南天雁,汽车配件,3.9408866995073932
600699.SH,均胜电子,汽车配件,-23.317307692307697
600702.SH,舍得酒业,白酒,-1.4616055846422373
600703.SH,三安光电,半导体,-51.935229067930486
600704.SH,物产中大,仓储物流,-25.179856115107913
600706.SH,曲江文旅,旅游景点,-47.88952579468474
600707.SH,彩虹股份,元器件,-24.032042723631506
600708.SH,光明地产,全国地产,-52.479338842975196
600710.SH,苏美达,商贸代理,84.09425625920471
600711.SH,盛屯矿业,小金属,43.59267734553776
600712.SH,南宁百货,百货,-20.632911392405074
600713.SH,南京医药,医药商业,-16.693163751987278
600714.SH,金瑞矿业,化工原料,100.10940919037196
600715.SH,文投控股,影视音像,-90.10880316518298
600716.SH,凤凰股份,区域地产,-18.6046511627907
600717.SH,天津港,港口,-56.2795089707271
600718.SH,东软集团,软件服务,-38.15342837746097
600719.SH,大连热电,供气供热,12.83676703645009
600720.SH,中交设计,建筑工程,-37.262012692656384
600721.SH,百花医药,生物制药,-3.9622641509433953
600722.SH,金牛化工,化工原料,117.67810026385223
600724.SH,宁波富达,综合类,67.27748691099477
600725.SH,云维股份,商贸代理,38.509316770186324
600726.SH,华电能源,火力发电,88.40125391849529
600727.SH,鲁北化工,化工原料,-4.617253948967202
600728.SH,佳都科技,软件服务,-31.63636363636364
600729.SH,重庆百货,百货,-11.553784860557776
600730.SH,中国高科,文教休闲,32.99120234604106
600731.SH,湖南海利,农药化肥,5.020920502092055
600732.SH,爱旭股份,电气设备,92.76315789473686
600733.SH,北汽蓝谷,汽车整车,-86.29721009679257
600734.SH,实达集团,软件服务,-54.255319148936174
600735.SH,ST新华锦,服饰,-41.171328671328666
600736.SH,苏州高新,园区开发,0.9900990099009984
600737.SH,中粮糖业,食品,81.32004981320053
600738.SH,丽尚国潮,百货,-39.119496855345915
600739.SH,辽宁成大,生物制药,-37.07674943566591
600740.SH,山西焦化,焦炭加工,-54.59882583170255
600741.SH,华域汽车,汽车配件,-36.88669255206495
600742.SH,富维股份,汽车配件,-39.12259615384615
600743.SH,华远控股,区域地产,-48.0106100795756
600744.SH,华银电力,火力发电,104.48548812664909
600745.SH,闻泰科技,半导体,-1.2654320987654326
600746.SH,江苏索普,化工原料,8.523409363745486
600748.SH,上实发展,全国地产,-18.053375196232345
600749.SH,西藏旅游,旅游景点,-20.477137176938374
600750.SH,华润江中,中成药,3.6335523772709615
600751.SH,海航科技,水运,-36.156351791530945
600753.SH,*ST海钦,商贸代理,-60.0131535679053
600754.SH,锦江酒店,酒店餐饮,-16.160350767303477
600755.SH,厦门国贸,仓储物流,-37.610186092066606
600756.SH,浪潮软件,软件服务,4.277777777777776
600757.SH,长江传媒,出版业,25.39229671897289
600758.SH,辽宁能源,煤炭开采,-34.03973509933774
600759.SH,洲际油气,石油开采,38.07339449541283
600760.SH,中航沈飞,航空,36.240090600226495
600761.SH,安徽合力,工程机械,74.18452935694316
600763.SH,通策医疗,医疗保健,30.51745635910224
600764.SH,中国海防,船舶,-14.672364672364663
600765.SH,中航重机,航空,35.172981878088954
600768.SH,宁波富邦,铝,20.582261340555174
600769.SH,祥龙电业,水务,132.55813953488374
600770.SH,综艺股份,综合类,-26.86762778505898
600771.SH,广誉远,中成药,-58.689806893180155
600773.SH,西藏城投,区域地产,66.55348047538202
600774.SH,汉商集团,化学制药,-54.87127713276123
600775.SH,南京熊猫,通信设备,72.48407643312102
600776.SH,东方通信,通信设备,106.99588477366255
600777.SH,*ST新潮,石油开采,39.74025974025974
600778.SH,友好集团,百货,9.784411276948587
600779.SH,水井坊,白酒,-29.367469879518072
600780.SH,通宝能源,火力发电,52.95358649789029
600782.SH,新钢股份,普钢,-47.10982658959537
600783.SH,鲁信创投,专用机械,37.35332464146024
600784.SH,鲁银投资,综合类,31.627056672760524
600785.SH,新华百货,百货,-17.4573055028463
600787.SH,中储股份,仓储物流,-51.15044247787611
600789.SH,鲁抗医药,化学制药,3.602484472049679
600790.SH,轻纺城,商品城,-38.03986710963454
600791.SH,京能置业,全国地产,39.37677053824363
600792.SH,云煤能源,焦炭加工,15.43778801843318
600793.SH,宜宾纸业,造纸,-21.057118499573747
600794.SH,保税科技,仓储物流,-6.234413965087282
600795.SH,国电电力,火力发电,56.05095541401275
600796.SH,钱江生化,环境保护,-9.127516778523498
600797.SH,浙大网新,软件服务,-23.5888795282224
600798.SH,宁波海运,水运,-23.874755381604697
600800.SH,渤海化学,化工原料,-25.229357798165143
600801.SH,华新建材,水泥,35.64993564993565
600802.SH,福建水泥,水泥,-20.375
600803.SH,新奥股份,供气供热,48.46705805609916
600805.SH,悦达投资,综合类,-14.262560777957859
600807.SH,济高发展,医疗保健,-65.93059936908517
600808.SH,马钢股份,普钢,-9.60187353629976
600809.SH,山西汾酒,白酒,160.34788782392616
600810.SH,神马股份,化纤,8.402203856749315
600812.SH,华北制药,化学制药,7.984031936127751
600814.SH,杭州解百,百货,-14.569536423841061
600815.SH,厦工股份,工程机械,-4.48430493273543
600816.SH,建元信托,多元金融,-80.45454545454545
600817.SH,宇通重工,专用机械,-14.843750000000004
600818.SH,中路股份,文教休闲,-56.25304136253041
600819.SH,耀皮玻璃,玻璃,31.60714285714287
600820.SH,隧道股份,建筑工程,-27.2300469483568
600821.SH,金开新能,新型电力,32.225433526011564
600822.SH,上海物贸,汽车服务,-22.99546142208775
600824.SH,益民集团,百货,-17.248459958932237
600825.SH,新华传媒,出版业,-10.142630744849441
600826.SH,兰生股份,文教休闲,-26.63656884875846
600827.SH,百联股份,超市连锁,-37.3610081541883
600828.SH,茂业商业,百货,-12.77955271565495
600829.SH,人民同泰,医药商业,-8.904719501335707
600830.SH,香溢融通,多元金融,-7.604166666666671
600831.SH,广电网络,影视音像,-50.546780072904006
600833.SH,第一医药,医药商业,-13.571428571428573
600834.SH,申通地铁,公共交通,-12.354804646251319
600835.SH,上海机电,运输设备,-11.786001609010457
600838.SH,上海九百,百货,4.133064516129034
600839.SH,四川长虹,家用电器,149.71428571428572
600841.SH,动力新科,汽车配件,-31.10394842868654
600843.SH,上工申贝,纺织机械,-11.57796451914099
600844.SH,金煤科技,化工原料,-14.049586776859499
600845.SH,宝信软件,软件服务,26.986666666666657
600846.SH,同济科技,建筑工程,26.473629782833513
600847.SH,万里股份,电气设备,-10.581319399085572
600848.SH,上海临港,园区开发,-55.332440874609546
601607.SH,上海医药,医药商业,-30.892636774989708
600850.SH,电科数字,软件服务,16.28845184064549
600851.SH,海欣股份,化学制药,-26.840633737185467
600853.SH,龙建股份,建筑工程,-18.891170431211496
600854.SH,春兰股份,家用电器,-7.99289520426288
600855.SH,航天长峰,专用机械,15.476984656437615
600857.SH,宁波中百,百货,32.289416846652266
600858.SH,银座股份,百货,-19.56521739130435
600859.SH,王府井,百货,-44.0383736866149
600860.SH,京城股份,专用机械,66.07929515418503
600861.SH,北京人力,文教休闲,70.50209205020921
600862.SH,中航高科,航空,120.4102564102564
600863.SH,华能蒙电,火力发电,73.8255033557047
600864.SH,哈投股份,证券,-13.602015113350127
600865.SH,百大集团,百货,44.37340153452684
600866.SH,星湖科技,饲料,56.1965811965812
600867.SH,通化东宝,生物制药,-59.07335907335908
600868.SH,梅雁吉祥,水力发电,-4.938271604938265
600869.SH,远东股份,电气设备,148.35355285961873
600871.SH,石化油服,石油开采,7.352941176470577
600872.SH,中炬高新,食品,-23.07073954983922
600873.SH,梅花生物,食品,115.4981549815498
600874.SH,创业环保,环境保护,-52.61958997722096
600875.SH,东方电气,电气设备,215.88702559576345
600876.SH,凯盛新能,玻璃,-48.14453125000001
600877.SH,电科芯片,半导体,160.39279869067101
600879.SH,航天电子,航空,177.0595690747782
600880.SH,博瑞传播,广告包装,-8.255159474671677
600881.SH,亚泰集团,综合类,-68.84328358208955
